bowler,venue,format,innings,balls,runs_given,wickets,dot_balls,economy,average,dot_pct
Khushi Sharma,"United Cricket Club Ground, Windhoek",T20I,5,114,85.0,12,61,4.47,7.08,53.51
Khushi Sharma,"Zayed Cricket Stadium, Abu Dhabi",T20I,4,66,52.0,3,41,4.73,17.33,62.12
Khuzaima Tanveer,"Tribhuvan University International Cricket Ground, Kirtipur",ODI,3,135,110.0,3,81,4.89,36.67,60.0
Khuzaima Tanveer,"Tribhuvan University International Cricket Ground, Kirtipur",T20I,2,41,56.0,0,18,8.2,56.0,43.9
Kim Daeyeon,Sano International Cricket Ground,T20I,3,48,73.0,2,19,9.12,36.5,39.58
Kim Daeyeon,Udayana Cricket Ground,T20I,1,6,16.0,0,1,16.0,16.0,16.67
Kim Daeyeon,"Yeonhui Cricket Ground, Incheon",T20I,5,90,106.0,8,34,7.07,13.25,37.78
Kim Rang,"Yeonhui Cricket Ground, Incheon",T20I,1,25,36.0,1,7,8.64,36.0,28.0
Kinaanath Ismail,Pokhara Rangasala,T20I,1,25,60.0,0,3,14.4,60.0,12.0
Kinley Bidha,Gelephu International Cricket Ground,T20I,2,48,46.0,1,20,5.75,46.0,41.67
Kiyo Fujikawa,Hong Kong Cricket Club,T20I,1,6,9.0,0,0,9.0,9.0,0.0
Kiyo Fujikawa,Kaizuka Cricket Ground,T20I,1,25,20.0,0,9,4.8,20.0,36.0
Kiyo Fujikawa,Sano International Cricket Ground,T20I,2,30,23.0,2,14,4.6,11.5,46.67
Kiyo Fujikawa,Yeonhui Cricket Ground,T20I,1,13,10.0,0,6,4.62,10.0,46.15
Komalpreet Grewal,Tafawa Balewa Square (TBS) Cricket Oval,T20I,1,26,37.0,1,8,8.54,37.0,30.77
Komang Putra,Udayana Cricket Ground,T20I,2,12,21.0,0,5,10.5,21.0,41.67
Krish Bhagat,"MA Chidambaram Stadium, Chepauk, Chennai",IPL,1,24,44.0,0,8,11.0,44.0,33.33
Krish Bhagat,"Narendra Modi Stadium, Ahmedabad",IPL,1,24,20.0,0,12,5.0,20.0,50.0
Krish Bhagat,"Wankhede Stadium, Mumbai",IPL,1,24,62.0,0,10,15.5,62.0,41.67
Krishna Chandran,"Brisbane Cricket Ground, Woolloongabba",ODI,1,30,43.0,0,7,8.6,43.0,23.33
Krishna Chandran,"Grange Cricket Club Ground, Raeburn Place",ODI,1,36,48.0,0,13,8.0,48.0,36.11
Krishna Chandran,Kinrara Academy Oval,ODI,1,42,25.0,0,29,3.57,25.0,69.05
Krishna Chandran,McLean Park,ODI,1,48,58.0,0,16,7.25,58.0,33.33
Krishna Chandran,Saxton Oval,ODI,1,54,59.0,1,22,6.56,59.0,40.74
Krishna Chandran,Western Australia Cricket Association Ground,ODI,1,18,17.0,0,8,5.67,17.0,44.44
Kuldeep Gurjar,"Korogi Sports Park, Nisshin",T20I,1,24,40.0,1,2,10.0,40.0,8.33
Kuldeep Gurjar,Sano International Cricket Ground,T20I,2,12,37.0,0,3,18.5,37.0,25.0
Kuldeep Gurjar,Sano International Cricket Ground 2,T20I,3,42,47.0,3,21,6.71,15.67,50.0
Kuldeep Gurjar,Udayana Cricket Ground,T20I,7,115,156.0,10,41,8.14,15.6,35.65
Kuldeep Lal,Desert Springs Cricket Ground,T20I,2,24,35.0,2,6,8.75,17.5,25.0
Kuldeep Lal,La Manga Club Bottom Ground,T20I,1,6,17.0,0,2,17.0,17.0,33.33
Kuldeep Yadav,Adelaide Oval,ODI,1,60,66.0,1,21,6.6,66.0,35.0
Kuldeep Yadav,Arun Jaitley Stadium,IPL,2,36,63.0,3,8,10.5,21.0,22.22
Kuldeep Yadav,Arun Jaitley Stadium,ODI,1,60,74.0,1,24,7.4,74.0,40.0
Kuldeep Yadav,"Arun Jaitley Stadium, Delhi",IPL,22,675,1057.0,23,202,9.4,45.96,29.93
Kuldeep Yadav,"Arun Jaitley Stadium, Delhi",ODI,1,25,18.0,4,15,4.32,4.5,60.0
Kuldeep Yadav,"Arun Jaitley Stadium, Delhi",Test,1,336,186.0,8,234,3.32,23.25,69.64
Kuldeep Yadav,Barabati Stadium,ODI,1,60,67.0,0,27,6.7,67.0,45.0
Kuldeep Yadav,Barabati Stadium,T20I,1,24,18.0,2,9,4.5,9.0,37.5
Kuldeep Yadav,Barsapara Cricket Stadium,T20I,1,24,46.0,0,5,11.5,46.0,20.83
Kuldeep Yadav,"Barsapara Cricket Stadium, Guwahati",IPL,1,24,31.0,1,8,7.75,31.0,33.33
Kuldeep Yadav,"Barsapara Cricket Stadium, Guwahati",T20I,1,18,32.0,0,4,10.67,32.0,22.22
Kuldeep Yadav,"Barsapara Cricket Stadium, Guwahati",Test,1,247,163.0,4,160,3.96,40.75,64.78
Kuldeep Yadav,Bay Oval,ODI,2,108,84.0,4,53,4.67,21.0,49.07
Kuldeep Yadav,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,T20I,1,24,32.0,2,14,8.0,16.0,58.33
Kuldeep Yadav,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",IPL,4,144,183.0,8,41,7.62,22.88,28.47
Kuldeep Yadav,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",ODI,2,96,63.0,3,52,3.94,21.0,54.17
Kuldeep Yadav,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",T20I,1,24,17.0,1,10,4.25,17.0,41.67
Kuldeep Yadav,Brabourne Stadium,ODI,1,50,42.0,3,28,5.04,14.0,56.0
Kuldeep Yadav,"Brabourne Stadium, Mumbai",IPL,4,96,117.0,10,35,7.31,11.7,36.46
Kuldeep Yadav,"Brian Lara Stadium, Tarouba, Trinidad",ODI,1,48,25.0,2,39,3.12,12.5,81.25
Kuldeep Yadav,"Brian Lara Stadium, Tarouba, Trinidad",T20I,1,24,20.0,1,10,5.0,20.0,41.67
Kuldeep Yadav,"Brisbane Cricket Ground, Woolloongabba",T20I,1,24,24.0,2,9,6.0,12.0,37.5
Kuldeep Yadav,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",T20I,3,72,56.0,5,38,4.67,11.2,52.78
Kuldeep Yadav,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",T20I,1,24,24.0,2,9,6.0,12.0,37.5
Kuldeep Yadav,"Dr DY Patil Sports Academy, Mumbai",IPL,4,76,108.0,4,22,8.53,27.0,28.95
Kuldeep Yadav,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,ODI,3,180,161.0,9,96,5.37,17.89,53.33
Kuldeep Yadav,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",IPL,2,48,42.0,6,28,5.25,7.0,58.33
Kuldeep Yadav,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",ODI,2,67,53.0,4,37,4.75,13.25,55.22
Kuldeep Yadav,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",T20I,1,24,39.0,2,5,9.75,19.5,20.83
Kuldeep Yadav,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Test,1,192,131.0,4,127,4.09,32.75,66.15
Kuldeep Yadav,Dubai International Cricket Stadium,IPL,1,18,20.0,1,8,6.67,20.0,44.44
Kuldeep Yadav,Dubai International Cricket Stadium,ODI,10,568,422.0,16,302,4.46,26.38,53.17
Kuldeep Yadav,Dubai International Cricket Stadium,T20I,6,133,135.0,16,64,6.09,8.44,48.12
Kuldeep Yadav,Eden Gardens,IPL,21,512,733.0,24,157,8.59,30.54,30.66
Kuldeep Yadav,Eden Gardens,ODI,1,60,54.0,3,36,5.4,18.0,60.0
Kuldeep Yadav,Eden Gardens,T20I,1,24,13.0,3,15,3.25,4.33,62.5
Kuldeep Yadav,"Eden Gardens, Kolkata",IPL,2,72,92.0,6,26,7.67,15.33,36.11
Kuldeep Yadav,"Eden Gardens, Kolkata",ODI,2,91,58.0,5,57,3.82,11.6,62.64
Kuldeep Yadav,"Eden Gardens, Kolkata",Test,1,132,66.0,4,94,3.0,16.5,71.21
Kuldeep Yadav,Edgbaston,ODI,1,60,72.0,1,25,7.2,72.0,41.67
Kuldeep Yadav,Feroz Shah Kotla,IPL,2,42,64.0,3,14,9.14,21.33,33.33
Kuldeep Yadav,Greenfield International Stadium,ODI,1,30,18.0,1,20,3.6,18.0,66.67
Kuldeep Yadav,Greenfield International Stadium,T20I,1,6,10.0,2,2,10.0,5.0,33.33
Kuldeep Yadav,"Greenfield International Stadium, Thiruvananthapuram",ODI,1,30,16.0,2,23,3.2,8.0,76.67
Kuldeep Yadav,Harare Sports Club,ODI,3,169,123.0,4,89,4.37,30.75,52.66
Kuldeep Yadav,Headingley,ODI,2,120,113.0,1,59,5.65,113.0,49.17
Kuldeep Yadav,Himachal Pradesh Cricket Association Stadium,Test,1,168,91.0,4,120,3.25,22.75,71.43
Kuldeep Yadav,"Himachal Pradesh Cricket Association Stadium, Dharamsala",IPL,2,42,79.0,0,6,11.29,79.0,14.29
Kuldeep Yadav,"Himachal Pradesh Cricket Association Stadium, Dharamsala",ODI,1,60,73.0,2,25,7.3,36.5,41.67
Kuldeep Yadav,"Himachal Pradesh Cricket Association Stadium, Dharamsala",T20I,2,36,34.0,2,15,5.67,17.0,41.67
Kuldeep Yadav,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Test,1,175,112.0,7,119,3.84,16.0,68.0
Kuldeep Yadav,Holkar Cricket Stadium,IPL,1,12,29.0,1,2,14.5,29.0,16.67
Kuldeep Yadav,Holkar Cricket Stadium,ODI,1,60,75.0,2,21,7.5,37.5,35.0
Kuldeep Yadav,Holkar Cricket Stadium,T20I,2,48,90.0,5,11,11.25,18.0,22.92
Kuldeep Yadav,"Holkar Cricket Stadium, Indore",ODI,2,91,110.0,4,34,7.25,27.5,37.36
Kuldeep Yadav,JSCA International Stadium Complex,ODI,1,60,64.0,4,30,6.4,16.0,50.0
Kuldeep Yadav,JSCA International Stadium Complex,T20I,1,24,16.0,2,9,4.0,8.0,37.5
Kuldeep Yadav,"JSCA International Stadium Complex, Ranchi",ODI,2,114,117.0,5,48,6.16,23.4,42.11
Kuldeep Yadav,"JSCA International Stadium Complex, Ranchi",T20I,1,24,20.0,1,10,5.0,20.0,41.67
Kuldeep Yadav,"JSCA International Stadium Complex, Ranchi",Test,1,162,44.0,4,131,1.63,11.0,80.86
Kuldeep Yadav,Kennington Oval,ODI,1,54,55.0,0,19,6.11,55.0,35.19
Kuldeep Yadav,"Kensington Oval, Bridgetown, Barbados",ODI,2,66,36.0,5,40,3.27,7.2,60.61
Kuldeep Yadav,"Kensington Oval, Bridgetown, Barbados",T20I,1,24,45.0,0,6,11.25,45.0,25.0
Kuldeep Yadav,Kingsmead,ODI,1,60,34.0,3,33,3.4,11.33,55.0
Kuldeep Yadav,"Kotambi Stadium, Vadodara",ODI,1,54,52.0,1,21,5.78,52.0,38.89
Kuldeep Yadav,Lord's,ODI,1,60,68.0,3,19,6.8,22.67,31.67
Kuldeep Yadav,Lord's,Test,1,54,44.0,0,32,4.89,44.0,59.26
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",IPL,4,120,156.0,9,41,7.8,17.33,34.17
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",ODI,1,60,41.0,2,39,4.1,20.5,65.0
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Test,1,129,125.0,3,78,5.81,41.67,60.47
Kuldeep Yadav,M.Chinnaswamy Stadium,IPL,2,48,51.0,2,17,6.38,25.5,35.42
Kuldeep Yadav,M.Chinnaswamy Stadium,ODI,1,60,62.0,1,18,6.2,62.0,30.0
Kuldeep Yadav,MA Chidambaram Stadium,IPL,2,66,59.0,1,29,5.36,59.0,43.94
Kuldeep Yadav,MA Chidambaram Stadium,Test,1,74,41.0,2,54,3.32,20.5,72.97
Kuldeep Yadav,"MA Chidambaram Stadium, Chepauk",ODI,2,84,78.0,2,43,5.57,39.0,51.19
Kuldeep Yadav,"MA Chidambaram Stadium, Chepauk, Chennai",IPL,3,72,106.0,2,12,8.83,53.0,16.67
Kuldeep Yadav,"MA Chidambaram Stadium, Chepauk, Chennai",ODI,2,120,98.0,5,61,4.9,19.6,50.83
Kuldeep Yadav,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",IPL,1,24,20.0,2,7,5.0,10.0,29.17
Kuldeep Yadav,Maharashtra Cricket Association Stadium,IPL,1,24,31.0,2,8,7.75,15.5,33.33
Kuldeep Yadav,Maharashtra Cricket Association Stadium,ODI,3,174,204.0,3,81,7.03,68.0,46.55
Kuldeep Yadav,"Maharashtra Cricket Association Stadium, Pune",IPL,1,24,32.0,1,10,8.0,32.0,41.67
Kuldeep Yadav,"Maharashtra Cricket Association Stadium, Pune",ODI,1,60,47.0,1,25,4.7,47.0,41.67
Kuldeep Yadav,Manuka Oval,ODI,1,60,57.0,1,26,5.7,57.0,43.33
Kuldeep Yadav,McLean Park,ODI,1,60,39.0,4,36,3.9,9.75,60.0
Kuldeep Yadav,Melbourne Cricket Ground,T20I,2,44,68.0,3,17,9.27,22.67,38.64
Kuldeep Yadav,"Narendra Modi Stadium, Ahmedabad",IPL,3,96,91.0,3,36,5.69,30.33,37.5
Kuldeep Yadav,"Narendra Modi Stadium, Ahmedabad",ODI,4,216,180.0,5,113,5.0,36.0,52.31
Kuldeep Yadav,"Narendra Modi Stadium, Ahmedabad",T20I,1,6,12.0,0,1,12.0,12.0,16.67
Kuldeep Yadav,"Narendra Modi Stadium, Ahmedabad",Test,1,86,48.0,4,68,3.35,12.0,79.07
Kuldeep Yadav,Newlands,ODI,1,54,23.0,4,42,2.56,5.75,77.78
Kuldeep Yadav,"Niranjan Shah Stadium, Rajkot",ODI,1,60,82.0,1,13,8.2,82.0,21.67
Kuldeep Yadav,Old Trafford,ODI,2,108,67.0,3,56,3.72,22.33,51.85
Kuldeep Yadav,Old Trafford,T20I,1,24,24.0,5,13,6.0,4.8,54.17
Kuldeep Yadav,Pallekele International Cricket Stadium,ODI,1,60,34.0,0,39,3.4,34.0,65.0
Kuldeep Yadav,Pallekele International Cricket Stadium,Test,1,180,96.0,5,134,3.2,19.2,74.44
Kuldeep Yadav,"Providence Stadium, Guyana",ODI,1,12,3.0,1,9,1.5,3.0,75.0
Kuldeep Yadav,"Providence Stadium, Guyana",T20I,2,48,47.0,6,24,5.88,7.83,50.0
Kuldeep Yadav,"Punjab Cricket Association IS Bindra Stadium, Mohali",IPL,1,18,34.0,2,4,11.33,17.0,22.22
Kuldeep Yadav,"Punjab Cricket Association IS Bindra Stadium, Mohali",ODI,1,60,64.0,1,19,6.4,64.0,31.67
Kuldeep Yadav,"Queen's Park Oval, Port of Spain",ODI,1,54,50.0,3,29,5.56,16.67,53.7
Kuldeep Yadav,"Queen's Park Oval, Trinidad",ODI,1,60,59.0,2,20,5.9,29.5,33.33
Kuldeep Yadav,"R Premadasa Stadium, Colombo",ODI,8,405,274.0,15,229,4.06,18.27,56.54
Kuldeep Yadav,"R Premadasa Stadium, Colombo",T20I,3,54,60.0,3,17,6.67,20.0,31.48
Kuldeep Yadav,"R.Premadasa Stadium, Khettarama",ODI,2,112,71.0,3,65,3.8,23.67,58.04
Kuldeep Yadav,"R.Premadasa Stadium, Khettarama",T20I,1,24,20.0,2,13,5.0,10.0,54.17
Kuldeep Yadav,Rajiv Gandhi International Stadium,IPL,1,24,35.0,1,4,8.75,35.0,16.67
Kuldeep Yadav,"Rajiv Gandhi International Stadium, Uppal",IPL,1,24,43.0,0,5,10.75,43.0,20.83
Kuldeep Yadav,"Rajiv Gandhi International Stadium, Uppal",ODI,1,60,46.0,2,30,4.6,23.0,50.0
Kuldeep Yadav,"Rajiv Gandhi International Stadium, Uppal",Test,1,252,130.0,4,179,3.1,32.5,71.03
Kuldeep Yadav,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",IPL,2,48,82.0,1,10,10.25,82.0,20.83
Kuldeep Yadav,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",ODI,1,48,43.0,2,29,5.38,21.5,60.42
Kuldeep Yadav,"Sabina Park, Kingston",ODI,1,60,36.0,0,34,3.6,36.0,56.67
Kuldeep Yadav,"Sabina Park, Kingston",T20I,1,24,34.0,1,10,8.5,34.0,41.67
Kuldeep Yadav,Saurashtra Cricket Association Stadium,IPL,1,24,25.0,2,8,6.25,12.5,33.33
Kuldeep Yadav,Saurashtra Cricket Association Stadium,ODI,1,60,65.0,2,19,6.5,32.5,31.67
Kuldeep Yadav,Saurashtra Cricket Association Stadium,Test,1,144,119.0,6,97,4.96,19.83,67.36
Kuldeep Yadav,"Saurashtra Cricket Association Stadium, Rajkot",ODI,1,36,48.0,2,12,8.0,24.0,33.33
Kuldeep Yadav,"Saurashtra Cricket Association Stadium, Rajkot",Test,1,156,96.0,4,112,3.69,24.0,71.79
Kuldeep Yadav,Sawai Mansingh Stadium,IPL,2,72,89.0,1,19,7.42,89.0,26.39
Kuldeep Yadav,"Sawai Mansingh Stadium, Jaipur",IPL,3,122,201.0,5,27,9.89,40.2,22.13
Kuldeep Yadav,Seddon Park,ODI,2,66,86.0,2,21,7.82,43.0,31.82
Kuldeep Yadav,Seddon Park,T20I,1,24,26.0,2,8,6.5,13.0,33.33
Kuldeep Yadav,"Shaheed Veer Narayan Singh International Stadium, Raipur",ODI,2,105,107.0,2,38,6.11,53.5,36.19
Kuldeep Yadav,"Shaheed Veer Narayan Singh International Stadium, Raipur",T20I,1,24,35.0,2,6,8.75,17.5,25.0
Kuldeep Yadav,Sheikh Zayed Stadium,IPL,3,55,72.0,0,11,7.85,72.0,20.0
Kuldeep Yadav,"Sir Vivian Richards Stadium, North Sound",ODI,2,120,72.0,5,69,3.6,14.4,57.5
Kuldeep Yadav,"Sir Vivian Richards Stadium, North Sound, Antigua",T20I,1,24,19.0,3,11,4.75,6.33,45.83
Kuldeep Yadav,Sophia Gardens,T20I,1,24,34.0,0,9,8.5,34.0,37.5
Kuldeep Yadav,St George's Park,ODI,1,60,57.0,4,27,5.7,14.25,45.0
Kuldeep Yadav,"St George's Park, Gqeberha",ODI,1,48,48.0,0,24,6.0,48.0,50.0
Kuldeep Yadav,"St George's Park, Gqeberha",T20I,1,18,26.0,1,7,8.67,26.0,38.89
Kuldeep Yadav,SuperSport Park,ODI,2,96,71.0,4,56,4.44,17.75,58.33
Kuldeep Yadav,Sydney Cricket Ground,ODI,2,120,104.0,3,52,5.2,34.67,43.33
Kuldeep Yadav,Sydney Cricket Ground,T20I,1,24,19.0,1,13,4.75,19.0,54.17
Kuldeep Yadav,Sydney Cricket Ground,Test,1,191,99.0,5,141,3.11,19.8,73.82
Kuldeep Yadav,The Rose Bowl,ODI,1,60,46.0,1,28,4.6,46.0,46.67
Kuldeep Yadav,"The Village, Malahide",T20I,2,39,37.0,7,19,5.69,5.29,48.72
Kuldeep Yadav,The Wanderers Stadium,ODI,1,36,51.0,2,14,8.5,25.5,38.89
Kuldeep Yadav,"The Wanderers Stadium, Johannesburg",ODI,1,15,3.0,1,12,1.2,3.0,80.0
Kuldeep Yadav,"The Wanderers Stadium, Johannesburg",T20I,1,17,17.0,5,8,6.0,3.4,47.06
Kuldeep Yadav,Trent Bridge,ODI,1,60,25.0,6,38,2.5,4.17,63.33
Kuldeep Yadav,"Vidarbha Cricket Association Stadium, Jamtha",ODI,2,120,102.0,3,58,5.1,34.0,48.33
Kuldeep Yadav,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",ODI,1,58,53.0,1,25,5.48,53.0,43.1
Kuldeep Yadav,Wankhede Stadium,IPL,2,36,52.0,1,13,8.67,52.0,36.11
Kuldeep Yadav,Wankhede Stadium,ODI,2,120,119.0,1,51,5.95,119.0,42.5
Kuldeep Yadav,Wankhede Stadium,T20I,2,48,71.0,3,17,8.88,23.67,35.42
Kuldeep Yadav,"Wankhede Stadium, Mumbai",IPL,6,150,206.0,8,48,8.24,25.75,32.0
Kuldeep Yadav,"Wankhede Stadium, Mumbai",ODI,3,120,107.0,2,59,5.35,53.5,49.17
Kuldeep Yadav,"Zahur Ahmed Chowdhury Stadium, Chattogram",ODI,1,60,53.0,1,31,5.3,53.0,51.67
Kuldeep Yadav,"Zahur Ahmed Chowdhury Stadium, Chattogram",Test,1,216,113.0,8,168,3.14,14.12,77.78
Kuldeep Yadav,"Zayed Cricket Stadium, Abu Dhabi",T20I,1,19,23.0,1,8,7.26,23.0,42.11
Kulwinderjeet Singh,Udayana Cricket Ground,T20I,1,5,6.0,2,4,7.2,3.0,80.0
Kushal Malla,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),ODI,3,162,102.0,5,90,3.78,20.4,55.56
Kushal Malla,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20I,6,66,73.0,2,18,6.64,36.5,27.27
Kushal Malla,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),T20I,1,24,18.0,1,12,4.5,18.0,50.0
Kushal Malla,"Arnos Vale Ground, Kingstown, St Vincent",T20I,1,12,17.0,0,6,8.5,17.0,50.0
Kushal Malla,Dubai International Cricket Stadium,ODI,3,108,68.0,3,64,3.78,22.67,59.26
Kushal Malla,"Grand Prairie Stadium, Dallas",ODI,1,36,14.0,0,23,2.33,14.0,63.89
Kushal Malla,"Grand Prairie Stadium, Dallas",T20I,1,6,9.0,0,0,9.0,9.0,0.0
Kushal Malla,Harare Sports Club,ODI,2,12,15.0,0,1,7.5,15.0,8.33
Kushal Malla,"ICC Academy, Dubai",ODI,1,19,16.0,0,9,5.05,16.0,47.37
Kushal Malla,Indian Association Ground,T20I,2,24,38.0,1,12,9.5,38.0,50.0
Kushal Malla,"Maple Leaf North-West Ground, King City",ODI,1,18,10.0,0,11,3.33,10.0,61.11
Kushal Malla,Mulpani Cricket Ground,T20I,4,66,43.0,6,34,3.91,7.17,51.52
Kushal Malla,Pallekele International Cricket Stadium,ODI,1,18,11.0,0,10,3.67,11.0,55.56
Kushal Malla,Singapore National Cricket Ground,T20I,3,20,4.0,5,16,1.2,0.8,80.0
Kushal Malla,"Takashinga Sports Club, Highfield, Harare",ODI,2,36,43.0,0,13,7.17,43.0,36.11
Kushal Malla,Terdthai Cricket Ground,T20I,2,30,20.0,1,14,4.0,20.0,46.67
Kushal Malla,Tribhuvan University International Cricket Ground,ODI,2,114,59.0,2,68,3.11,29.5,59.65
Kushal Malla,"Tribhuvan University International Cricket Ground, Kirtipur",ODI,15,553,432.0,16,308,4.69,27.0,55.7
Kushal Malla,"Tribhuvan University International Cricket Ground, Kirtipur",T20I,11,149,187.0,13,57,7.53,14.38,38.26
Kyshona A Knight,Brabourne Stadium,ODI,1,18,23.0,0,5,7.67,23.0,27.78
Kyshona A Knight,Rangiri Dambulla International Stadium,ODI,1,6,9.0,0,1,9.0,9.0,16.67
Kyte Gullem Keen,"Bayuemas Oval, Kuala Lumpur",T20I,1,24,38.0,0,9,9.5,38.0,37.5
Kyte Gullem Keen,Sano International Cricket Ground,T20I,1,12,5.0,0,10,2.5,5.0,83.33
Kyte Gullem Keen,Sano International Cricket Ground 2,T20I,1,25,21.0,4,17,5.04,5.25,68.0
Kyte Gullem Keen,"Terdthai Cricket Ground, Bangkok",T20I,1,12,18.0,0,4,9.0,18.0,33.33
Kyte Gullem Keen,"YSD-UKM Cricket Oval, Bangi",T20I,3,68,73.0,5,38,6.44,14.6,55.88
L Ablish,Feroz Shah Kotla,IPL,1,12,19.0,2,3,9.5,9.5,25.0
L Ablish,M Chinnaswamy Stadium,IPL,1,36,78.0,0,6,13.0,78.0,16.67
L Ablish,"Punjab Cricket Association Stadium, Mohali",IPL,1,12,17.0,3,5,8.5,5.67,41.67
L Anyait,"Achimota Senior Secondary School A Field, Accra",T20I,3,66,48.0,3,30,4.36,16.0,45.45
L Anyait,"Achimota Senior Secondary School B Field, Accra",T20I,1,24,8.0,0,18,2.0,8.0,75.0
L Anyait,Entebbe Cricket Oval,T20I,3,72,50.0,4,37,4.17,12.5,51.39
L Anyait,"Gahanga B Ground, Rwanda",T20I,2,43,32.0,3,28,4.47,10.67,65.12
L Anyait,"Gahanga International Cricket Stadium, Rwanda",T20I,3,60,27.0,3,45,2.7,9.0,75.0
L Anyait,Gahanga International Cricket Stadium. Rwanda,T20I,1,24,8.0,1,19,2.0,8.0,79.17
L Anyait,"Zayed Cricket Stadium, Abu Dhabi",T20I,1,18,27.0,0,6,9.0,27.0,33.33
L Balaji,Arbab Niaz Stadium,ODI,1,56,41.0,1,39,4.39,41.0,69.64
L Balaji,Barabati Stadium,IPL,1,48,44.0,4,16,5.5,11.0,33.33
L Balaji,Bellerive Oval,ODI,1,43,26.0,0,28,3.63,26.0,65.12
L Balaji,"Brabourne Stadium, Mumbai",IPL,1,24,47.0,1,7,11.75,47.0,29.17
L Balaji,Brisbane Cricket Ground,ODI,2,117,85.0,7,75,4.36,12.14,64.1
L Balaji,Buffalo Park,IPL,1,12,36.0,0,2,18.0,36.0,16.67
L Balaji,De Beers Diamond Oval,IPL,1,36,26.0,2,18,4.33,13.0,50.0
L Balaji,Dr DY Patil Sports Academy,IPL,2,38,56.0,4,11,8.84,14.0,28.95
L Balaji,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,ODI,1,36,33.0,0,23,5.5,33.0,63.89
L Balaji,Dubai International Cricket Stadium,IPL,1,24,17.0,1,11,4.25,17.0,45.83
L Balaji,Eden Gardens,IPL,16,530,712.0,24,200,8.06,29.67,37.74
L Balaji,Feroz Shah Kotla,IPL,3,90,132.0,8,33,8.8,16.5,36.67
L Balaji,Gaddafi Stadium,ODI,2,121,126.0,5,61,6.25,25.2,50.41
L Balaji,Green Park,ODI,1,36,51.0,0,18,8.5,51.0,50.0
L Balaji,JSCA International Stadium Complex,IPL,2,48,63.0,3,21,7.88,21.0,43.75
L Balaji,Kennington Oval,ODI,1,49,77.0,0,26,9.43,77.0,53.06
L Balaji,Kingsmead,IPL,4,162,212.0,12,68,7.85,17.67,41.98
L Balaji,M Chinnaswamy Stadium,IPL,6,153,222.0,14,70,8.71,15.86,45.75
L Balaji,"MA Chidambaram Stadium, Chepauk",IPL,8,198,279.0,10,65,8.45,27.9,32.83
L Balaji,"MA Chidambaram Stadium, Chepauk",T20I,1,24,33.0,1,6,8.25,33.0,25.0
L Balaji,Melbourne Cricket Ground,ODI,2,117,104.0,5,71,5.33,20.8,60.68
L Balaji,New Wanderers Stadium,IPL,2,60,84.0,0,20,8.4,84.0,33.33
L Balaji,"Punjab Cricket Association Stadium, Mohali",IPL,3,96,116.0,4,38,7.25,29.0,39.58
L Balaji,"Punjab Cricket Association Stadium, Mohali, Chandigarh",Test,1,181,78.0,0,146,2.59,78.0,80.66
L Balaji,R Premadasa Stadium,ODI,1,30,32.0,0,14,6.4,32.0,46.67
L Balaji,R Premadasa Stadium,T20I,3,51,69.0,6,25,8.12,11.5,49.02
L Balaji,"Rajiv Gandhi International Stadium, Uppal",IPL,2,62,88.0,2,20,8.52,44.0,32.26
L Balaji,Rawalpindi Cricket Stadium,ODI,1,36,47.0,0,22,7.83,47.0,61.11
L Balaji,Rawalpindi Cricket Stadium,Test,1,237,171.0,7,181,4.33,24.43,76.37
L Balaji,"Sardar Patel (Gujarat) Stadium, Motera",ODI,1,42,51.0,1,21,7.29,51.0,50.0
L Balaji,Sawai Mansingh Stadium,IPL,1,48,62.0,0,24,7.75,62.0,50.0
L Balaji,Shaheed Veer Narayan Singh International Stadium,IPL,1,24,35.0,1,5,8.75,35.0,20.83
L Balaji,Sharjah Cricket Stadium,IPL,2,48,59.0,4,20,7.38,14.75,41.67
