striker,year,format,runs,balls_faced,dismissals,matches,fours,sixes,average,strike_rate,lag1_runs,lag1_avg,lag1_sr,lag1_matches,career_runs_to_date,predicted_runs,shap_lag1_runs,shap_lag1_avg,shap_lag1_sr,shap_lag1_matches,shap_career_runs_to_date,shap_base_value
CM Akachukwu,2026,T20I,21,24,4,4,2,0,5.25,87.5,55.0,11.0,101.85,5.0,69,68.0,-95.48138023409452,-0.5876494750732719,-1.2314720293921895,3.7840029105940864,-9.593421173378742,170.64744859122928
CM Greechan,2026,T20I,21,23,2,2,2,0,10.5,91.3,40.0,13.33,66.67,4.0,148,84.0,-93.05554247507725,-3.8762630012003005,2.534327678917082,8.931359938044015,-1.057087901086421,170.64744859122928
CM Saldanha,2026,T20I,17,48,4,6,1,0,4.25,35.42,16.0,16.0,59.26,3.0,17,30.0,-138.43369710768755,-7.226306586768669,2.3900396302358304,15.004202381045861,-12.370559471937163,170.64744859122928
CN Ackermann,2026,T20I,75,58,4,4,5,3,18.75,129.31,50.0,16.67,106.38,3.0,515,143.0,-71.67356794116951,0.06860192874332502,-3.8307831376927695,19.132328157964487,28.489871629054807,170.64744859122928
CP Jewell,2026,BBL,18,17,3,3,2,0,6.0,105.88,135.0,27.0,119.47,5.0,1160,202.0,-2.6268164718399696,2.785597305674359,-9.503380352641392,4.319993277817112,36.847414804321446,170.64744859122928
CR Ervine,2026,ODI,14,41,3,3,1,0,4.67,34.15,139.0,69.5,106.92,3.0,2909,295.0,-5.816483237654261,14.162046637451946,-12.657067772393384,21.545041838839534,106.9760772288862,170.64744859122928
CR Ervine,2026,Test,60,100,1,1,6,1,60.0,60.0,328.0,23.43,43.56,7.0,1672,408.0,132.23150799632234,-27.611335885366643,41.43034581482603,19.25028195115213,72.54197479222539,170.64744859122928
CR Pagydyala,2026,T20I,420,448,15,15,45,2,28.0,93.75,188.0,20.89,82.1,12.0,190,135.0,8.825950140656053,-17.916400493123245,-0.04975435776711329,-12.14143597048677,-14.37183607681939,170.64744859122928
CR Richards,2026,T20I,20,31,4,4,2,1,5.0,64.52,5.0,1.67,38.46,3.0,12,19.0,-162.4514070237758,0.8788955867315568,5.6017799911284305,17.24296266171544,-13.190352254951627,170.64744859122928
CS Mugeri-Tiripano,2026,ODI,64,126,3,3,6,0,21.33,50.79,210.0,35.0,70.0,7.0,490,211.0,34.23744472339406,8.153258369936735,0.5430374959847055,-1.1363156928132498,-1.675112441274187,170.64744859122928
CS Mugeri-Tiripano,2026,T20I,65,77,8,7,12,1,8.12,84.42,207.0,23.0,93.24,8.0,1089,225.0,27.61094689946152,-8.110697550713539,3.4301785978537676,-5.1100795173834825,36.83208797530728,170.64744859122928
CS Nascimento,2026,T20I,18,26,4,5,1,0,4.5,69.23,70.0,14.0,78.65,7.0,92,75.0,-76.52386876230462,-3.6823418570828106,0.6219415788755757,-7.356635964044027,-8.21537220654487,170.64744859122928
CT Bancroft,2026,BBL,21,25,2,2,2,0,10.5,84.0,80.0,20.0,106.67,4.0,2009,191.0,-56.581559734739,-2.8254425081845063,-12.518857131059734,9.419776417925549,82.94371164737265,170.64744859122928
CT Dhururu,2026,ODI,1,17,3,3,0,0,0.33,5.88,80.0,16.0,43.48,7.0,220,94.0,-61.304653635432906,-3.1585285446435005,5.1274890693072415,-12.991454264215564,-4.026377435756397,170.64744859122928
CT Dhururu,2026,T20I,70,72,6,7,8,0,11.67,97.22,115.0,23.0,89.84,8.0,382,122.0,-26.78081847820362,-3.4782029460432495,2.1348399736399504,-9.320247471471808,-11.014798378850678,170.64744859122928
CV Anto,2026,T20I,36,28,3,3,3,3,12.0,128.57,240.0,34.29,158.94,7.0,850,232.0,39.821286613243295,4.628527847813039,-2.45605512284845,1.5191072894682671,17.8531640384318,170.64744859122928
CV Varun,2026,T20I,6,12,1,4,1,0,6.0,50.0,2.0,2.0,33.33,4.0,2,18.0,-153.13467012748967,0.38668242478174464,6.171180858261718,9.010468932996893,-14.834394347588166,170.64744859122928
Chado Om,2026,T20I,51,79,4,6,4,0,12.75,64.56,22.0,11.0,57.89,5.0,24,35.0,-129.0295639278793,-1.3972940065093018,1.5876714992847842,2.7063356019297724,-9.775425868266744,170.64744859122928
Chen Zhuo Yue,2026,T20I,10,29,3,2,1,0,3.33,34.48,18.0,9.0,40.0,4.0,36,35.0,-137.6406121968858,-1.4317653136132351,5.808419329531421,8.654327215174197,-10.745997260906964,170.64744859122928
D Abeyrathna,2026,T20I,94,90,8,7,7,5,11.75,104.44,234.0,18.0,98.73,14.0,510,177.0,26.952835361870278,-10.759546442874377,-2.094670092053328,-7.985474140379717,0.1172666681447652,170.64744859122928
D Brevis,2026,IPL,302,236,16,8,16,20,18.88,127.97,450.0,37.5,180.0,6.0,680,277.0,130.02293386118959,1.4582570442110148,-5.421415163381059,-0.19822494054152212,-19.504529658403666,170.64744859122928
D Brevis,2026,T20I,205,138,8,8,11,15,25.62,148.55,464.0,30.93,176.43,17.0,469,332.0,178.72487424791854,-1.231802251272638,3.3034966347355734,-6.414717318900991,-13.21961128158465,170.64744859122928
D Brown,2026,ODI,0,1,1,1,0,0,0.0,0.0,19.0,19.0,79.17,3.0,19,34.0,-132.6437910833321,-10.2390421437361,1.0375076951121258,15.041593167698094,-10.006416571169057,170.64744859122928
D Dhingra,2026,T20I,61,59,5,5,9,0,12.2,103.39,247.0,20.58,89.17,13.0,510,176.0,28.610839100377692,-14.330849197406426,0.5072123579684468,-8.240530777650234,-1.1023067101040471,170.64744859122928
D Foxcroft,2026,T20I,18,22,1,2,1,0,18.0,81.82,78.0,26.0,113.04,3.0,88,95.0,-76.14686927270058,-2.455767759208504,-6.116595823149554,16.31385943897816,-7.404980036089354,170.64744859122928
D Hemalatha,2026,WPL,11,20,2,2,1,0,5.5,55.0,27.0,4.5,56.25,6.0,293,86.0,-94.11290358792134,-1.0208217462973654,4.57695978826751,-5.035332053763571,11.183776737117904,170.64744859122928
D Heyliger,2026,T20I,18,9,0,3,0,2,18.0,200.0,16.0,8.0,94.12,4.0,361,64.0,-118.39419053708222,-2.4795575251575865,-3.907936659452895,8.371427536845049,9.600289488023373,170.64744859122928
D Issiaka,2026,T20I,15,39,6,6,0,0,2.5,38.46,4.0,1.33,10.81,5.0,4,19.0,-150.96361782214558,2.6088004017226547,10.725824423484957,3.495864768862587,-17.2002039394988,170.64744859122928
D Jakiel,2026,T20I,21,39,2,2,0,0,10.5,53.85,46.0,5.75,71.88,9.0,108,57.0,-92.14804424426339,-0.6952869841887666,1.286469487167804,-12.973446493611766,-8.655396028992143,170.64744859122928
D Jansen,2026,T20I,82,60,2,2,7,3,41.0,136.67,54.0,18.0,85.71,3.0,89,84.0,-91.30109398893971,-4.507194529729197,0.3182713759340293,18.12264518784063,-9.650489331829966,170.64744859122928
D Johnson,2026,T20I,87,74,9,9,6,5,9.67,117.57,165.0,16.5,115.38,14.0,176,128.0,-4.290276589036621,-9.464275754264193,-5.134610169357262,-10.930579123023891,-12.784131069575013,170.64744859122928
D Kansonkho,2026,T20I,34,29,3,4,4,1,11.33,117.24,187.0,15.58,85.78,13.0,504,171.0,13.97822828661655,-10.73916233309146,0.6608475541971591,-8.135438235723687,4.928601329618589,170.64744859122928
D Lohia,2026,T20I,1,2,0,1,0,0,1.0,50.0,25.0,8.33,54.35,5.0,25,40.0,-126.34230799366419,1.0668051473257765,1.6348859596800804,2.646870802280181,-9.472700577901852,170.64744859122928
D Maisuria,2026,T20I,27,25,1,3,0,2,27.0,108.0,10.0,3.33,38.46,3.0,58,43.0,-148.22552717176356,1.5912386829708365,6.044869573255794,18.18224473516359,-5.425002605597787,170.64744859122928
D Matla,2026,T20I,2,3,0,1,0,0,2.0,66.67,23.0,4.6,41.07,6.0,23,39.0,-119.7350365193655,-1.1975043742298275,3.58803684882068,-3.754677093229954,-10.874633535484929,170.64744859122928
D Myers,2026,T20I,45,42,4,4,4,2,11.25,107.14,78.0,26.0,132.2,4.0,508,127.0,-59.98929847408817,-1.5244822206274755,-10.70579001031017,12.506079551752206,15.662166566489113,170.64744859122928
D Nanayakkara,2026,T20I,8,9,3,3,1,0,2.67,88.89,176.0,22.0,127.54,10.0,278,145.0,11.818333707997027,-4.727871811054105,-6.73845829449426,-10.536873825130273,-15.82341926576272,170.64744859122928
D Nanda,2026,T20I,15,11,1,1,3,0,15.0,136.36,73.0,24.33,114.06,5.0,73,82.0,-75.28815729486186,-3.856264489128902,-4.670840420663591,3.294092738418001,-7.706684829551015,170.64744859122928
D Ndikubwimana,2026,T20I,150,136,6,6,13,7,25.0,110.29,411.0,27.4,99.52,15.0,1198,289.0,125.73950974305012,-4.735280655223434,-6.882363146675087,-2.9964768402608195,6.947256739432991,170.64744859122928
D Norotam,2026,T20I,332,231,11,11,39,7,30.18,143.72,237.0,26.33,141.07,8.0,237,186.0,36.30734648543971,-3.970412554726928,0.6859741385678307,-7.030489142233733,-10.728084929654091,170.64744859122928
D Padikkal,2026,IPL,928,550,28,15,98,48,33.14,168.73,375.0,28.85,154.32,10.0,2191,324.0,119.11497038108267,0.549906613967724,-16.16578765501561,-8.562972722675902,58.5859358483542,170.64744859122928
D Parashar,2026,T20I,12,16,1,2,1,0,12.0,75.0,132.0,18.86,103.12,12.0,204,104.0,-30.383206148097077,-6.282205789613502,-1.3013507302514835,-14.84796456889903,-14.323766725866056,170.64744859122928
D Ruynekova,2026,T20I,24,56,1,2,1,0,24.0,42.86,83.0,8.3,74.11,10.0,145,81.0,-74.2711227460223,-2.683161660062683,1.236347690536115,-12.806506242984598,-1.3757449974612923,170.64744859122928
D Sabir,2026,T20I,25,20,1,1,1,2,25.0,125.0,118.0,19.67,120.41,8.0,215,108.0,-27.672230556623916,-5.565818580683712,-4.965417952496529,-9.551421997639263,-15.078528519348575,170.64744859122928
D Suzuki,2026,T20I,34,29,4,6,2,1,8.5,117.24,38.0,5.43,60.32,9.0,373,86.0,-82.59125069078752,-3.079428668382823,3.423777246866899,-10.955391375765265,8.4404647983148,170.64744859122928
D Uwimana,2026,T20I,17,21,2,2,1,1,8.5,80.95,47.0,23.5,68.12,5.0,47,61.0,-94.85747046066537,-5.9251057009112005,1.7155832932782011,-0.01362385931909181,-10.720203384354509,170.64744859122928
D Vihanga,2026,ODI,39,48,3,4,4,1,13.0,81.25,24.0,6.0,60.0,4.0,24,42.0,-130.74114911252542,1.9190083983711368,1.2793130695311419,7.712164064223831,-8.888892394229456,170.64744859122928
D Visser,2026,T20I,267,211,4,6,30,6,66.75,126.54,313.0,34.78,126.21,11.0,578,205.0,69.73825713601984,-0.7708253329908255,-9.334530239549101,-6.182285034713012,-18.971006111313574,170.64744859122928
D Wangmo,2026,T20I,97,121,2,3,14,0,48.5,80.17,57.0,28.5,89.06,3.0,478,143.0,-69.561234215269,-2.928484047322729,1.059050608590476,21.491134248369086,21.882277809993536,170.64744859122928
D Wulandari,2026,T20I,88,127,5,6,7,1,17.6,69.29,245.0,24.5,83.9,13.0,305,163.0,27.144767650954407,-5.503283763131083,-1.0687988141536184,-8.779634246346983,-19.116959937708987,170.64744859122928
DA Galia,2026,T20I,35,60,2,3,0,0,17.5,58.33,45.0,15.0,72.58,3.0,130,76.0,-99.84776225128935,-4.703762349214522,0.5898796940794073,17.874813333251918,-8.382246836035733,170.64744859122928
DA Mehta,2026,T20I,84,86,4,4,9,0,21.0,97.67,91.0,15.17,102.25,7.0,110,90.0,-60.55170837008731,-3.7610687887980037,-1.5292498910549348,-6.562850190821917,-7.899284626640268,170.64744859122928
DA Miller,2026,IPL,422,274,14,10,30,28,30.14,154.01,209.0,29.86,125.15,10.0,3395,266.0,20.26965780381045,2.0622050148617075,-16.56374634072669,-6.969066037871685,96.42441536118147,170.64744859122928
DA Miller,2026,T20I,154,97,3,5,11,9,51.33,158.76,39.0,19.5,134.48,3.0,2624,214.0,-77.0725622517285,-2.559767487085877,-15.027481551889036,13.70454422631229,124.14040905473217,170.64744859122928
DA Payne,2026,BBL,1,3,2,2,0,0,0.5,33.33,35.0,35.0,205.88,3.0,40,58.0,-117.26644865780983,-4.598713936704356,1.6558878612010575,14.12841773488543,-6.58479435479379,170.64744859122928
DA Warner,2026,BBL,389,237,1,4,37,17,389.0,164.14,320.0,29.09,131.69,12.0,750,244.0,91.02340051333047,-1.486128719912873,-8.727154138592773,-5.032954578036409,-2.3997120697995302,170.64744859122928
DA Warner,2026,PSL,512,346,10,7,64,14,51.2,147.98,736.0,33.45,153.97,11.0,736,335.0,230.25598673771597,-7.263012049588906,-47.40571910605867,-0.6722138294995177,-10.413496168641837,170.64744859122928
DAL Paramitha,2026,T20I,0,1,1,1,0,0,0.0,0.0,25.0,5.0,58.14,5.0,25,42.0,-125.95256253345215,2.054483450429798,1.5851390103738663,2.44808507769141,-9.238508885179852,170.64744859122928
DB Loic,2026,T20I,79,64,6,6,6,1,13.17,123.44,18.0,9.0,105.88,4.0,60,35.0,-133.12375917927466,0.02340965965593592,-2.857270422540144,7.726943667175181,-7.82711114166276,170.64744859122928
DB Sharma,2026,ODI,32,57,3,3,2,0,10.67,56.14,596.0,54.18,98.19,17.0,2355,478.0,211.33309290646238,15.767854210183067,-2.964521626753808,-6.654548753049201,89.79155338432028,170.64744859122928
DB Sharma,2026,T20I,163,121,8,14,19,1,20.38,134.71,21.0,10.5,110.53,3.0,1083,105.0,-111.25789218308765,-4.1490545050959975,-6.502490870876303,15.175770677230133,41.262996734929125,170.64744859122928
DB Sharma,2026,WPL,131,110,6,7,15,3,21.83,119.09,122.0,17.43,114.02,8.0,507,143.0,-15.621943705209848,-5.329979753049473,-5.68087564104794,-10.639612493727173,9.632710089299419,170.64744859122928
DC Smith,2026,T20I,66,58,5,5,4,5,13.2,113.79,110.0,27.5,244.44,4.0,514,240.0,6.0659156829539205,0.5567686299023951,17.677465123506963,31.531463503305766,13.493558399182481,170.64744859122928
DE Burgess,2026,T20I,4,10,0,1,0,0,4.0,40.0,22.0,22.0,61.11,3.0,32,36.0,-131.36727241725757,-8.882655352649506,1.0379961032088234,14.334285243002109,-9.791945974173615,170.64744859122928
DEM Carter,2026,T20I,359,318,15,16,47,4,23.93,112.89,367.0,61.17,99.73,10.0,697,302.0,126.20271680690412,18.5719240459254,-3.6835953309519653,-5.759570258338572,-3.9363127330704737,170.64744859122928
DG Perez,2026,T20I,0,6,2,2,0,0,0.0,0.0,62.0,20.67,101.64,3.0,62,90.0,-82.56843403239317,-5.764577648137833,-3.2093838850289615,19.566946941817974,-8.982114257461985,170.64744859122928
DGAPD Wiswi,2026,T20I,3,3,0,1,0,0,3.0,100.0,76.0,19.0,93.83,6.0,82,81.0,-73.04963148786203,-5.064121659507322,-1.015394788365672,-1.6643145730196964,-8.954728271918517,170.64744859122928
DJ Hawoe,2026,T20I,157,139,15,20,7,12,10.47,112.95,183.0,10.76,121.19,23.0,467,202.0,37.94463235725198,10.267863522977475,-7.709974223669525,2.144787405542024,-11.125071752749092,170.64744859122928
DJ Mitchell,2026,ODI,417,392,4,4,38,9,104.25,106.38,761.0,50.73,86.18,16.0,2337,540.0,287.11469609478274,9.053040645975654,15.750737022720175,-5.014758145748536,62.29649613881048,170.64744859122928
DJ Mitchell,2026,PSL,510,408,16,9,34,18,31.88,125.0,482.0,26.78,154.49,9.0,482,283.0,163.77072499789622,-8.607626459440947,-3.9784800559300013,-7.450787624378462,-31.71153969386934,170.64744859122928
DJ Mitchell,2026,T20I,180,117,8,9,14,9,22.5,153.85,298.0,24.83,141.9,15.0,1653,275.0,86.12872236927258,-10.839535464531073,-10.760529979612011,-5.66283365948335,45.98074230992988,170.64744859122928
DJ Mitchell,2026,Test,236,484,6,4,27,2,39.33,48.76,116.0,38.67,57.71,3.0,2175,328.0,-18.793350241108378,21.13384042026007,24.34494992594162,24.767947567652858,106.10196418648012,170.64744859122928
DJS Dottin,2026,T20I,224,230,12,15,20,5,18.67,97.39,110.0,55.0,203.7,3.0,1880,239.0,-19.712982392031435,9.756131112993986,-10.49373075234028,25.491939321103278,62.84729006300843,170.64744859122928
DJS Dottin,2026,WPL,57,55,2,3,5,2,28.5,103.64,142.0,23.67,154.35,8.0,142,147.0,-7.373237074951306,-2.8910282839833696,-2.702336827898724,-5.93535507960827,-4.393558260222108,170.64744859122928
DK Pallekonda,2026,T20I,8,15,2,2,1,0,4.0,53.33,26.0,5.2,78.79,6.0,30,41.0,-118.31996756161816,-0.22594603889335377,1.293360012751369,-3.383807666895331,-8.894383761325804,170.64744859122928
DKJ Claude,2026,T20I,23,52,5,5,4,0,4.6,44.23,10.0,1.67,31.25,5.0,10,32.0,-140.04412263724234,2.7803483328755383,6.264972402715564,3.7596542862106723,-11.636994977692796,170.64744859122928
DL Chahar,2026,IPL,50,38,4,4,6,2,12.5,131.58,46.0,46.0,135.29,4.0,126,68.0,-97.70223953860487,-0.25602462434340195,-7.229884453320166,8.873807913578847,-6.4423971540777405,170.64744859122928
DM Gondaria,2026,T20I,141,78,4,5,8,12,35.25,180.77,153.0,17.0,104.08,9.0,362,128.0,-8.589156173392983,-7.173689427038346,-2.223573173052397,-10.095495943592248,-14.879111485600538,170.64744859122928
DM de Silva,2026,ODI,59,96,3,3,5,0,19.67,61.46,411.0,22.83,80.91,19.0,1710,305.0,118.78887217542378,-19.718303664213032,2.101077504966739,-8.276863990816326,40.98367099404674,170.64744859122928
DM de Silva,2026,T20I,43,37,3,3,6,0,14.33,116.22,78.0,26.0,98.73,4.0,743,147.0,-60.469544865568956,-2.6873299344216033,-2.9828262655491153,10.400606724314853,31.63691040926629,170.64744859122928
DM de Silva,2026,Test,187,299,4,2,21,1,46.75,62.54,122.0,20.33,58.94,4.0,4133,273.0,-33.78958831430872,-12.982773958542705,9.336433186848065,6.403741411772253,133.8278233047722,170.64744859122928
DMW Rawlins,2026,T20I,190,96,1,3,11,17,190.0,197.92,323.0,29.36,131.3,11.0,1045,257.0,92.13201925644402,-0.6694315523423275,-8.648702221292368,-5.725862785503773,9.65009558481901,170.64744859122928
DN Wellalage,2026,ODI,67,55,2,3,6,2,33.5,121.82,37.0,12.33,74.0,3.0,322,108.0,-93.6452371878824,-4.126072408949211,3.181342284578535,17.486862544577512,14.42968495307512,170.64744859122928
DN Wyatt,2026,T20I,336,232,6,9,46,2,56.0,144.83,214.0,19.45,130.49,11.0,3130,255.0,15.102058032221596,-10.0341900376869,-9.202469234701558,-6.014106081793737,94.26962995590647,170.64744859122928
DN Wyatt,2026,WPL,14,8,1,1,3,0,14.0,175.0,137.0,22.83,125.69,6.0,137,125.0,-18.755838531327065,-4.210924255556868,-5.268104165984582,-1.8390806622107692,-15.289589189479027,170.64744859122928
DNA Ankrah,2026,T20I,6,13,2,2,0,0,3.0,46.15,24.0,8.0,126.32,3.0,46,50.0,-128.96787925274322,3.207282290264593,-6.501516214309883,18.19801128537889,-6.235479452166097,170.64744859122928
DO Leicher,2026,ODI,43,44,2,3,3,1,21.5,97.73,79.0,39.5,59.85,3.0,111,118.0,-70.53733181037165,1.233852735229744,7.941938193733674,18.356514399420167,-10.035918510884212,170.64744859122928
DP Conway,2026,ODI,77,92,3,3,10,1,25.67,83.7,369.0,52.71,82.74,8.0,1595,353.0,131.10394069539558,8.268129503247845,-4.886327701280247,2.6500649021394165,45.47319108327731,170.64744859122928
DP Conway,2026,T20I,164,116,7,7,16,8,23.43,141.38,267.0,38.14,125.94,10.0,1631,244.0,46.20916656575419,5.22127568373382,-16.498541900270556,-6.570812053147639,44.64650183755102,170.64744859122928
DP Conway,2026,Test,228,390,7,4,29,3,32.57,58.46,697.0,87.12,61.3,5.0,2533,595.0,298.27609706803946,34.468493041143994,12.509037062623003,17.61320529291958,61.85039708698052,170.64744859122928
DP Hughes,2026,BBL,65,58,4,4,6,2,16.25,112.07,96.0,24.0,135.21,4.0,2429,215.0,-25.826415420404906,-4.881681144780886,-14.781706383949459,13.200124783787173,76.71664690277383,170.64744859122928
DPS Tyagi,2026,T20I,32,27,2,2,2,1,16.0,118.52,33.0,8.25,110.0,8.0,33,48.0,-102.09958866319975,-0.20029942649441557,-2.752075771674754,-9.20004768691097,-8.479738842010207,170.64744859122928
DR Gibson,2026,T20I,65,45,4,7,9,1,16.25,144.44,111.0,22.2,135.37,9.0,147,104.0,-33.315143081739464,-4.259863043314419,-3.7787725807600694,-12.785883871960543,-13.003624043707028,170.64744859122928
DR Patankar,2026,T20I,23,26,2,2,2,0,11.5,88.46,139.0,17.38,110.32,8.0,291,123.0,-17.05421348786494,-4.404380599122022,-3.3420769572086226,-8.481368298318621,-14.519241847007967,170.64744859122928
DR Sams,2026,BBL,36,17,4,5,3,3,9.0,211.76,53.0,17.67,135.9,5.0,936,155.0,-64.11265535151476,2.2695210766349883,-6.556419763379165,1.5508066090640735,51.07943989121035,170.64744859122928
DS Airee,2026,ODI,384,377,6,7,35,9,64.0,101.86,293.0,48.83,84.44,8.0,1154,253.0,72.76489651619,3.249706458644321,5.178428841916101,-2.0480563719886584,3.6499637830717666,170.64744859122928
DS Airee,2026,T20I,264,184,4,8,20,11,66.0,143.48,241.0,21.91,116.43,13.0,1919,230.0,23.282784114426917,-8.670391929808702,-13.716681176615433,-3.445649290721725,61.89955522762416,170.64744859122928
DS Bajwa,2026,T20I,47,51,3,3,6,0,15.67,92.16,161.0,80.5,187.21,4.0,385,199.0,6.218247808314771,11.630361062790378,3.894296581936244,21.97116842526092,-15.30351219832349,170.64744859122928
DVD Madampage,2026,T20I,65,77,5,6,4,3,13.0,84.42,61.0,7.62,80.26,8.0,61,58.0,-88.19100208035506,-2.3914401802693632,1.3011758285733166,-11.841677148618261,-11.07154298958755,170.64744859122928
Davion Codner,2026,T20I,10,8,1,2,0,0,10.0,125.0,8.0,2.67,53.33,3.0,8,26.0,-153.28194922366652,2.0495462635004755,1.7615687392481423,16.543930114056256,-11.784827974301411,170.64744859122928
Dawood Ahmadzai,2026,T20I,62,58,4,6,6,1,15.5,106.9,15.0,3.75,65.22,4.0,86,38.0,-134.67986525256475,1.6996999622964435,0.2907156628918671,7.618754303555939,-7.6065478866086496,170.64744859122928
Deng Jinqi,2026,T20I,9,14,2,2,0,0,4.5,64.29,45.0,15.0,55.56,3.0,53,79.0,-100.63160288646988,-5.017013957655773,4.0555546291081095,20.216609313745725,-10.688011783930472,170.64744859122928
Dhruv Jurel,2026,IPL,1030,666,32,16,94,48,32.19,154.65,507.0,36.21,156.48,13.0,854,318.0,166.44052541235212,-1.5540084751373289,-8.682287651654146,-2.7708969942733415,-6.335185625624212,170.64744859122928
Diana Baig,2026,ODI,38,26,1,2,5,1,38.0,146.15,52.0,10.4,85.25,7.0,314,93.0,-75.71106705144196,-3.4800697831143883,2.8300957801758413,-9.472273393321712,8.457196522170113,170.64744859122928
Dilara Akter,2026,T20I,331,258,18,18,48,7,18.39,128.29,41.0,13.67,113.89,3.0,308,94.0,-87.26566855436668,-1.6318607456602636,-9.496965358504195,16.914687430942607,5.2081564226900685,170.64744859122928
Divyendra Singh,2026,T20I,0,1,1,1,0,0,0.0,0.0,149.0,24.83,126.27,7.0,279,144.0,-1.6416462602031416,-1.4194457179004525,-6.561734592619311,-1.8627084401595977,-15.350001182437321,170.64744859122928
E Chiralile,2026,T20I,93,151,11,14,11,0,8.45,61.59,21.0,4.2,29.58,5.0,21,41.0,-131.1119083041112,1.114698691699419,8.999387095695278,2.068401542372984,-10.556037431305256,170.64744859122928
