bowler,opponent,format,innings,balls,runs_given,wickets,dot_balls,economy,average,dot_pct
F du Plessis,England,ODI,2,42,24.0,1,22,3.43,24.0,52.38
F du Plessis,India,ODI,4,36,48.0,1,7,8.0,48.0,19.44
F du Plessis,India,T20I,1,6,3.0,0,3,3.0,3.0,50.0
F du Plessis,India,Test,1,6,1.0,0,5,1.0,1.0,83.33
F du Plessis,Ireland,ODI,1,24,30.0,0,10,7.5,30.0,41.67
F du Plessis,New Zealand,ODI,1,18,19.0,0,9,6.33,19.0,50.0
F du Plessis,New Zealand,T20I,1,2,0.0,0,2,0.0,0.0,100.0
F du Plessis,Pakistan,Test,1,12,8.0,0,7,4.0,8.0,58.33
F du Plessis,Sri Lanka,ODI,2,54,51.0,0,18,5.67,51.0,33.33
F du Plessis,West Indies,ODI,1,18,17.0,0,7,5.67,17.0,38.89
FA Allen,Australia,T20I,5,108,132.0,4,37,7.33,33.0,34.26
FA Allen,Bangladesh,ODI,3,66,70.0,1,31,6.36,70.0,46.97
FA Allen,Bangladesh,T20I,3,66,67.0,4,26,6.09,16.75,39.39
FA Allen,England,T20I,6,108,139.0,5,46,7.72,27.8,42.59
FA Allen,India,ODI,8,330,307.0,5,135,5.58,61.4,40.91
FA Allen,India,T20I,6,83,113.0,4,20,8.17,28.25,24.1
FA Allen,Ireland,ODI,1,18,19.0,0,7,6.33,19.0,38.89
FA Allen,Kolkata Knight Riders,IPL,1,24,38.0,0,5,9.5,38.0,20.83
FA Allen,Lahore Qalandars,PSL,1,18,36.0,2,3,12.0,18.0,16.67
FA Allen,Lucknow Super Giants,IPL,1,24,46.0,1,6,11.5,46.0,25.0
FA Allen,Multan Sultans,PSL,1,24,39.0,0,3,9.75,39.0,12.5
FA Allen,Mumbai Indians,IPL,1,18,30.0,0,2,10.0,30.0,11.11
FA Allen,Nepal,T20I,2,24,35.0,0,7,8.75,35.0,29.17
FA Allen,New Zealand,T20I,2,31,67.0,1,11,12.97,67.0,35.48
FA Allen,Quetta Gladiators,PSL,1,6,8.0,1,1,8.0,8.0,16.67
FA Allen,South Africa,T20I,6,108,138.0,2,33,7.67,69.0,30.56
FA Allen,Sri Lanka,ODI,5,234,205.0,3,107,5.26,68.33,45.73
FA Allen,Sri Lanka,T20I,5,79,75.0,4,32,5.7,18.75,40.51
FA Allen,Sunrisers Hyderabad,IPL,1,24,22.0,1,13,5.5,22.0,54.17
FA Cossa,Botswana,T20I,2,36,46.0,5,11,7.67,9.2,30.56
FA Cossa,Cameroon,T20I,1,18,10.0,2,12,3.33,5.0,66.67
FA Cossa,Eswatini,T20I,1,24,27.0,0,10,6.75,27.0,41.67
FA Cossa,Gambia,T20I,2,48,32.0,4,31,4.0,8.0,64.58
FA Cossa,Ghana,T20I,2,48,49.0,4,23,6.12,12.25,47.92
FA Cossa,Kenya,T20I,1,24,46.0,1,10,11.5,46.0,41.67
FA Cossa,Nigeria,T20I,1,24,24.0,0,8,6.0,24.0,33.33
FA Cossa,Rwanda,T20I,1,12,11.0,0,4,5.5,11.0,33.33
FA Cossa,Seychelles,T20I,1,6,14.0,1,1,14.0,14.0,16.67
FA Cossa,Sierra Leone,T20I,1,18,22.0,0,4,7.33,22.0,22.22
FA Cossa,Tanzania,T20I,2,36,63.0,0,9,10.5,63.0,25.0
FA Cossa,Uganda,T20I,1,24,33.0,1,8,8.25,33.0,33.33
FA Sargent,Bangladesh,ODI,3,156,131.0,2,82,5.04,65.5,52.56
FA Sargent,Bangladesh,T20I,3,60,68.0,0,24,6.8,68.0,40.0
FA Sargent,England,ODI,3,126,138.0,5,47,6.57,27.6,37.3
FA Sargent,England,T20I,2,42,65.0,4,11,9.29,16.25,26.19
FA Sargent,Germany,T20I,1,24,5.0,1,20,1.25,5.0,83.33
FA Sargent,India,ODI,3,151,183.0,2,47,7.27,91.5,31.13
FA Sargent,Italy,T20I,2,48,65.0,4,15,8.12,16.25,31.25
FA Sargent,Netherlands,T20I,3,59,43.0,2,24,4.37,21.5,40.68
FA Sargent,Pakistan,T20I,1,12,17.0,0,4,8.5,17.0,33.33
FA Sargent,Scotland,ODI,2,60,71.0,4,23,7.1,17.75,38.33
FA Sargent,Sri Lanka,ODI,3,169,148.0,2,75,5.25,74.0,44.38
FA Sargent,Sri Lanka,T20I,2,49,63.0,3,16,7.71,21.0,32.65
FA Sargent,Zimbabwe,ODI,2,95,81.0,4,48,5.12,20.25,50.53
FA Sargent,Zimbabwe,T20I,2,48,45.0,1,21,5.62,45.0,43.75
FC Jonas,Australia,T20I,6,114,148.0,2,41,7.79,74.0,35.96
FC Jonas,Bangladesh,ODI,2,108,72.0,3,63,4.0,24.0,58.33
FC Jonas,Bangladesh,T20I,3,65,33.0,4,41,3.05,8.25,63.08
FC Jonas,England,ODI,7,243,216.0,3,132,5.33,72.0,54.32
FC Jonas,England,T20I,11,222,252.0,12,88,6.81,21.0,39.64
FC Jonas,India,ODI,4,222,183.0,3,115,4.95,61.0,51.8
FC Jonas,Pakistan,ODI,3,162,114.0,4,83,4.22,28.5,51.23
FC Jonas,Pakistan,T20I,4,84,73.0,4,39,5.21,18.25,46.43
FC Jonas,South Africa,ODI,1,54,26.0,1,32,2.89,26.0,59.26
FC Jonas,South Africa,T20I,5,84,113.0,1,28,8.07,113.0,33.33
FC Jonas,Sri Lanka,ODI,4,142,126.0,3,73,5.32,42.0,51.41
FC Jonas,Sri Lanka,T20I,3,48,43.0,1,24,5.38,43.0,50.0
FC Jonas,West Indies,ODI,4,180,114.0,3,111,3.8,38.0,61.67
FC Jonas,West Indies,T20I,6,144,94.0,8,81,3.92,11.75,56.25
FC Leydon-Davis,Pakistan,T20I,1,24,15.0,3,12,3.75,5.0,50.0
FC Leydon-Davis,Sri Lanka,T20I,1,24,24.0,1,8,6.0,24.0,33.33
FC Muniz,Argentina,T20I,3,60,56.0,2,24,5.6,28.0,40.0
FDM Devonshire,South Africa,ODI,1,12,10.0,0,6,5.0,10.0,50.0
FDM Devonshire,South Africa,T20I,1,18,19.0,1,8,6.33,19.0,44.44
FDM Devonshire,Sri Lanka,T20I,1,12,12.0,1,5,6.0,12.0,41.67
FDM Karunaratne,Australia,Test,2,22,17.0,0,14,4.64,17.0,63.64
FDM Karunaratne,Bangladesh,Test,3,42,19.0,0,30,2.71,19.0,71.43
FDM Karunaratne,India,Test,4,114,86.0,1,62,4.53,86.0,54.39
FDM Karunaratne,New Zealand,Test,1,24,6.0,0,22,1.5,6.0,91.67
FDM Karunaratne,Pakistan,ODI,1,10,11.0,0,3,6.6,11.0,30.0
FDM Karunaratne,Pakistan,Test,2,24,17.0,0,15,4.25,17.0,62.5
FDM Karunaratne,South Africa,Test,3,86,57.0,1,56,3.98,57.0,65.12
FDM Karunaratne,West Indies,ODI,1,6,7.0,0,4,7.0,7.0,66.67
FFZ Nhaduate,Eswatini,T20I,2,44,53.0,4,20,7.23,13.25,45.45
FG Kemp,Australia,T20I,4,60,87.0,3,24,8.7,29.0,40.0
FG Kemp,India,ODI,2,101,102.0,3,54,6.06,34.0,53.47
FG Kemp,India,T20I,8,103,132.0,8,42,7.69,16.5,40.78
FG Kemp,Ireland,ODI,2,36,29.0,3,23,4.83,9.67,63.89
FG Kemp,Ireland,T20I,1,12,11.0,0,5,5.5,11.0,41.67
FG Kemp,New Zealand,T20I,8,144,207.0,7,58,8.62,29.57,40.28
FG Kemp,Scotland,T20I,1,12,13.0,1,5,6.5,13.0,41.67
FG Kemp,South Africa,T20I,6,96,111.0,6,36,6.94,18.5,37.5
FG Kemp,Sri Lanka,T20I,2,36,36.0,6,20,6.0,6.0,55.56
FG Kemp,West Indies,T20I,1,12,17.0,0,4,8.5,17.0,33.33
FH Edwards,Australia,ODI,4,174,196.0,6,78,6.76,32.67,44.83
FH Edwards,Australia,T20I,6,97,117.0,7,42,7.24,16.71,43.3
FH Edwards,Australia,Test,6,1291,693.0,23,956,3.22,30.13,74.05
FH Edwards,Bangladesh,ODI,2,90,43.0,4,65,2.87,10.75,72.22
FH Edwards,Bangladesh,T20I,1,19,33.0,0,6,10.42,33.0,31.58
FH Edwards,Bangladesh,Test,3,550,429.0,15,356,4.68,28.6,64.73
FH Edwards,Chennai Super Kings,IPL,1,24,21.0,1,15,5.25,21.0,62.5
FH Edwards,Delhi Daredevils,IPL,1,23,44.0,0,7,11.48,44.0,30.43
FH Edwards,England,ODI,10,414,340.0,15,236,4.93,22.67,57.0
FH Edwards,England,T20I,3,59,76.0,2,24,7.73,38.0,40.68
FH Edwards,England,Test,12,2120,1348.0,31,1440,3.82,43.48,67.92
FH Edwards,India,ODI,4,185,131.0,3,113,4.25,43.67,61.08
FH Edwards,India,T20I,1,24,24.0,3,11,6.0,8.0,45.83
FH Edwards,India,Test,7,1365,782.0,27,967,3.44,28.96,70.84
FH Edwards,Ireland,ODI,1,14,8.0,1,11,3.43,8.0,78.57
FH Edwards,Ireland,T20I,1,18,23.0,1,10,7.67,23.0,55.56
FH Edwards,Kolkata Knight Riders,IPL,1,24,6.0,0,19,1.5,6.0,79.17
FH Edwards,Mumbai Indians,IPL,1,24,27.0,2,10,6.75,13.5,41.67
FH Edwards,New Zealand,ODI,6,346,284.0,7,204,4.92,40.57,58.96
FH Edwards,New Zealand,T20I,4,69,104.0,4,27,9.04,26.0,39.13
FH Edwards,New Zealand,Test,1,223,141.0,2,157,3.79,70.5,70.4
FH Edwards,Pakistan,Test,1,177,116.0,1,121,3.93,116.0,68.36
FH Edwards,Rajasthan Royals,IPL,1,22,17.0,2,14,4.64,8.5,63.64
FH Edwards,Royal Challengers Bangalore,IPL,1,24,39.0,1,10,9.75,39.0,41.67
FH Edwards,South Africa,ODI,5,200,199.0,4,104,5.97,49.75,52.0
FH Edwards,South Africa,T20I,6,111,131.0,5,53,7.08,26.2,47.75
FH Edwards,South Africa,Test,5,783,508.0,5,546,3.89,101.6,69.73
FH Edwards,Sri Lanka,ODI,3,116,100.0,3,72,5.17,33.33,62.07
FH Edwards,Sri Lanka,T20I,4,60,109.0,1,23,10.9,109.0,38.33
FH Edwards,Sri Lanka,Test,1,197,146.0,6,130,4.45,24.33,65.99
FH Edwards,Zimbabwe,ODI,5,227,161.0,10,147,4.26,16.1,64.76
FH Edwards,Zimbabwe,Test,1,95,48.0,2,74,3.03,24.0,77.89
FJ Klaassen,Bangladesh,T20I,1,24,33.0,1,10,8.25,33.0,41.67
FJ Klaassen,Bermuda,T20I,1,12,11.0,0,4,5.5,11.0,33.33
FJ Klaassen,England,ODI,1,42,42.0,0,22,6.0,42.0,52.38
FJ Klaassen,Hong Kong,T20I,2,37,40.0,3,17,6.49,13.33,45.95
FJ Klaassen,India,T20I,1,24,33.0,1,9,8.25,33.0,37.5
FJ Klaassen,Ireland,ODI,3,169,66.0,4,129,2.34,16.5,76.33
FJ Klaassen,Ireland,T20I,6,140,194.0,8,57,8.31,24.25,40.71
FJ Klaassen,Kenya,T20I,1,18,23.0,2,7,7.67,11.5,38.89
FJ Klaassen,Namibia,T20I,5,90,94.0,6,48,6.27,15.67,53.33
FJ Klaassen,Nepal,T20I,2,48,66.0,3,18,8.25,22.0,37.5
FJ Klaassen,New Zealand,ODI,3,159,121.0,5,93,4.57,24.2,58.49
FJ Klaassen,Oman,T20I,2,36,45.0,1,15,7.5,45.0,41.67
FJ Klaassen,Pakistan,T20I,1,18,26.0,0,4,8.67,26.0,22.22
FJ Klaassen,Papua New Guinea,T20I,1,24,18.0,2,16,4.5,9.0,66.67
FJ Klaassen,Scotland,ODI,1,60,60.0,0,31,6.0,60.0,51.67
FJ Klaassen,Scotland,T20I,5,112,184.0,3,36,9.86,61.33,32.14
FJ Klaassen,South Africa,ODI,3,157,139.0,5,88,5.31,27.8,56.05
FJ Klaassen,South Africa,T20I,1,24,20.0,2,15,5.0,10.0,62.5
FJ Klaassen,Sri Lanka,T20I,2,37,46.0,1,16,7.46,46.0,43.24
FJ Klaassen,Uganda,T20I,1,24,19.0,5,15,4.75,3.8,62.5
FJ Klaassen,United Arab Emirates,T20I,2,42,31.0,3,30,4.43,10.33,71.43
FJ Klaassen,United States of America,T20I,2,42,72.0,2,17,10.29,36.0,40.48
FJ Klaassen,Zimbabwe,ODI,5,287,227.0,8,169,4.75,28.38,58.89
FJ Klaassen,Zimbabwe,T20I,4,98,128.0,5,40,7.84,25.6,40.82
FJ Mpegna,Tanzania,T20I,1,13,37.0,0,2,17.08,37.0,15.38
FL Albanjari,Myanmar,T20I,1,8,4.0,2,6,3.0,2.0,75.0
FL Albanjari,Philippines,T20I,1,12,4.0,2,8,2.0,2.0,66.67
FL Mackay,Australia,ODI,2,88,81.0,2,43,5.52,40.5,48.86
FL Mackay,Australia,T20I,3,69,72.0,5,26,6.26,14.4,37.68
FL Mackay,Bangladesh,ODI,1,36,24.0,3,20,4.0,8.0,55.56
FL Mackay,England,ODI,4,168,141.0,4,82,5.04,35.25,48.81
FL Mackay,England,T20I,4,85,95.0,5,32,6.71,19.0,37.65
FL Mackay,India,ODI,4,183,126.0,5,102,4.13,25.2,55.74
FL Mackay,India,T20I,1,3,4.0,0,2,8.0,4.0,66.67
FL Mackay,Ireland,T20I,1,24,26.0,2,11,6.5,13.0,45.83
FL Mackay,Pakistan,ODI,1,60,29.0,2,43,2.9,14.5,71.67
FL Mackay,Pakistan,T20I,1,24,25.0,0,9,6.25,25.0,37.5
FL Mackay,South Africa,ODI,1,51,49.0,2,15,5.76,24.5,29.41
FL Mackay,South Africa,T20I,2,44,52.0,1,9,7.09,52.0,20.45
FL Mackay,Sri Lanka,T20I,2,28,30.0,3,9,6.43,10.0,32.14
FL Mackay,West Indies,ODI,1,24,21.0,1,11,5.25,21.0,45.83
FL Mackay,West Indies,T20I,1,13,16.0,0,3,7.38,16.0,23.08
FL Patel,Bahamas,T20I,2,18,25.0,0,11,8.33,25.0,61.11
FL Patel,Bermuda,T20I,1,12,12.0,1,8,6.0,12.0,66.67
FL Patel,Brazil,T20I,1,18,15.0,1,8,5.0,15.0,44.44
FL Patel,Canada,T20I,1,24,59.0,1,5,14.75,59.0,20.83
FL Patel,Cayman Islands,T20I,1,6,4.0,0,3,4.0,4.0,50.0
FL Patel,Costa Rica,T20I,1,18,15.0,0,11,5.0,15.0,61.11
FL Patel,Mexico,T20I,1,18,12.0,2,12,4.0,6.0,66.67
FL Patel,Turks and Caicos Island,T20I,1,12,8.0,0,8,4.0,8.0,66.67
FLV Pula,Papua New Guinea,T20I,1,6,8.0,0,2,8.0,8.0,33.33
FN Walsh,Papua New Guinea,T20I,1,24,58.0,2,8,14.5,29.0,33.33
FN Walsh,South Korea,T20I,1,25,27.0,3,11,6.48,9.0,44.0
FO Kibasu,Botswana,T20I,2,30,31.0,0,11,6.2,31.0,36.67
FO Kibasu,Brazil,T20I,1,12,9.0,1,6,4.5,9.0,50.0
FO Kibasu,Hong Kong,T20I,1,12,25.0,0,2,12.5,25.0,16.67
FO Kibasu,Kenya,T20I,2,36,46.0,2,12,7.67,23.0,33.33
FO Kibasu,Nigeria,T20I,1,24,21.0,0,10,5.25,21.0,41.67
FO Kibasu,Qatar,T20I,1,18,18.0,1,7,6.0,18.0,38.89
FO Kibasu,Rwanda,T20I,3,41,37.0,8,21,5.41,4.62,51.22
FO Kibasu,Sierra Leone,T20I,1,17,6.0,4,11,2.12,1.5,64.71
FO Kibasu,Uganda,T20I,3,46,33.0,4,22,4.3,8.25,47.83
FO Kibasu,Zimbabwe,T20I,3,31,48.0,0,11,9.29,48.0,35.48
FR Davies,Australia,ODI,1,60,46.0,1,38,4.6,46.0,63.33
FR Davies,Australia,T20I,3,54,80.0,1,16,8.89,80.0,29.63
FR Davies,Bangladesh,ODI,1,60,36.0,3,42,3.6,12.0,70.0
FR Davies,India,ODI,1,48,35.0,1,33,4.38,35.0,68.75
FR Davies,India,T20I,7,149,184.0,5,55,7.41,36.8,36.91
FR Davies,New Zealand,ODI,4,180,149.0,5,99,4.97,29.8,55.0
FR Davies,New Zealand,T20I,4,60,58.0,6,31,5.8,9.67,51.67
FR Davies,Pakistan,ODI,1,42,19.0,0,33,2.71,19.0,78.57
FR Davies,Pakistan,T20I,3,61,72.0,4,31,7.08,18.0,50.82
FR Davies,South Africa,T20I,1,18,28.0,0,6,9.33,28.0,33.33
FR Davies,Sri Lanka,T20I,3,72,55.0,3,42,4.58,18.33,58.33
FR Davies,West Indies,ODI,1,33,26.0,1,22,4.73,26.0,66.67
FR Davies,West Indies,T20I,4,56,57.0,6,33,6.11,9.5,58.93
FY Fazal,Kings XI Punjab,IPL,1,6,6.0,1,0,6.0,6.0,0.0
FY Fazal,Kolkata Knight Riders,IPL,1,6,14.0,0,1,14.0,14.0,16.67
Fahad Alhashmi,Bangladesh,ODI,1,29,21.0,0,21,4.34,21.0,72.41
Fahad Alhashmi,South Africa,ODI,1,44,45.0,0,17,6.14,45.0,38.64
Fahad Alhashmi,Sri Lanka,ODI,1,29,35.0,2,13,7.24,17.5,44.83
Fahad Tariq,Netherlands,T20I,1,12,18.0,0,4,9.0,18.0,33.33
Fahad Tariq,Pakistan,T20I,1,6,8.0,0,2,8.0,8.0,33.33
Faheem Ashraf,Australia,ODI,2,113,95.0,2,50,5.04,47.5,44.25
Faheem Ashraf,Australia,T20I,6,102,106.0,6,54,6.24,17.67,52.94
Faheem Ashraf,Australia,Test,2,291,198.0,3,201,4.08,66.0,69.07
Faheem Ashraf,Bangladesh,ODI,4,102,88.0,2,55,5.18,44.0,53.92
Faheem Ashraf,Bangladesh,T20I,7,115,147.0,6,46,7.67,24.5,40.0
Faheem Ashraf,Bangladesh,Test,2,156,70.0,2,126,2.69,35.0,80.77
Faheem Ashraf,England,ODI,5,217,256.0,1,101,7.08,256.0,46.54
Faheem Ashraf,England,T20I,1,20,43.0,0,5,12.9,43.0,25.0
Faheem Ashraf,England,Test,4,300,162.0,5,230,3.24,32.4,76.67
Faheem Ashraf,Hong Kong,ODI,1,24,10.0,1,18,2.5,10.0,75.0
Faheem Ashraf,Hyderabad Kingsmen,PSL,3,55,85.0,3,17,9.27,28.33,30.91
Faheem Ashraf,ICC World XI,T20I,1,6,7.0,0,2,7.0,7.0,33.33
Faheem Ashraf,India,ODI,2,92,105.0,1,38,6.85,105.0,41.3
Faheem Ashraf,India,T20I,2,48,60.0,4,20,7.5,15.0,41.67
Faheem Ashraf,Ireland,Test,1,139,69.0,1,104,2.98,69.0,74.82
Faheem Ashraf,Islamabad United,PSL,3,60,98.0,7,23,9.8,14.0,38.33
Faheem Ashraf,Karachi Kings,PSL,17,335,486.0,18,120,8.7,27.0,35.82
Faheem Ashraf,Lahore Qalandars,PSL,16,298,456.0,23,107,9.18,19.83,35.91
Faheem Ashraf,Multan Sultans,PSL,17,332,459.0,17,125,8.3,27.0,37.65
Faheem Ashraf,Namibia,T20I,1,12,16.0,0,5,8.0,16.0,41.67
Faheem Ashraf,New Zealand,ODI,10,374,335.0,8,193,5.37,41.88,51.6
Faheem Ashraf,New Zealand,T20I,14,206,268.0,11,87,7.81,24.36,42.23
Faheem Ashraf,New Zealand,Test,2,306,164.0,3,231,3.22,54.67,75.49
Faheem Ashraf,Oman,T20I,1,12,6.0,2,10,3.0,3.0,83.33
Faheem Ashraf,Peshawar Zalmi,PSL,21,394,593.0,24,130,9.03,24.71,32.99
Faheem Ashraf,Quetta Gladiators,PSL,13,246,332.0,17,94,8.1,19.53,38.21
Faheem Ashraf,Rawalpindiz,PSL,2,30,33.0,2,12,6.6,16.5,40.0
Faheem Ashraf,Scotland,T20I,2,35,28.0,3,20,4.8,9.33,57.14
Faheem Ashraf,South Africa,ODI,6,278,253.0,3,149,5.46,84.33,53.6
Faheem Ashraf,South Africa,T20I,11,200,303.0,14,67,9.09,21.64,33.5
Faheem Ashraf,South Africa,Test,3,371,176.0,8,300,2.85,22.0,80.86
Faheem Ashraf,Sri Lanka,ODI,5,208,151.0,5,109,4.36,30.2,52.4
Faheem Ashraf,Sri Lanka,T20I,10,144,191.0,10,52,7.96,19.1,36.11
Faheem Ashraf,United Arab Emirates,T20I,2,18,26.0,1,5,8.67,26.0,27.78
Faheem Ashraf,West Indies,ODI,1,18,18.0,0,8,6.0,18.0,44.44
Faheem Ashraf,West Indies,T20I,5,67,97.0,1,28,8.69,97.0,41.79
Faheem Ashraf,West Indies,Test,2,255,116.0,4,204,2.73,29.0,80.0
Faheem Ashraf,Zimbabwe,ODI,6,259,154.0,10,170,3.57,15.4,65.64
Faheem Ashraf,Zimbabwe,T20I,9,162,199.0,4,58,7.37,49.75,35.8
Faheem Ashraf,Zimbabwe,Test,1,102,36.0,1,83,2.12,36.0,81.37
Faheem Nazir,Belgium,T20I,1,24,32.0,3,10,8.0,10.67,41.67
Faheem Nazir,Croatia,T20I,1,1,1.0,0,0,6.0,1.0,0.0
Faheem Nazir,Czech Republic,T20I,1,18,29.0,1,6,9.67,29.0,33.33
Faheem Nazir,Estonia,T20I,3,63,69.0,5,35,6.57,13.8,55.56
Faheem Nazir,France,T20I,2,30,46.0,3,12,9.2,15.33,40.0
Faheem Nazir,Jersey,T20I,1,12,27.0,0,3,13.5,27.0,25.0
Faheem Nazir,Luxembourg,T20I,1,12,4.0,1,10,2.0,4.0,83.33
Faheem Nazir,Malta,T20I,2,36,37.0,2,23,6.17,18.5,63.89
Faheem Nazir,Norway,T20I,1,24,36.0,0,11,9.0,36.0,45.83
Faheem Nazir,Romania,T20I,1,18,14.0,2,9,4.67,7.0,50.0
Faheem Nazir,Serbia,T20I,1,6,10.0,1,4,10.0,10.0,66.67
Fahima Khatun,Australia,ODI,5,90,114.0,1,33,7.6,114.0,36.67
Fahima Khatun,Australia,T20I,5,78,98.0,2,24,7.54,49.0,30.77
Fahima Khatun,England,ODI,2,84,40.0,4,58,2.86,10.0,69.05
Fahima Khatun,England,T20I,3,54,60.0,3,18,6.67,20.0,33.33
Fahima Khatun,India,ODI,4,168,140.0,1,64,5.0,140.0,38.1
Fahima Khatun,India,T20I,11,192,199.0,8,74,6.22,24.88,38.54
Fahima Khatun,Ireland,ODI,4,168,134.0,5,85,4.79,26.8,50.6
Fahima Khatun,Ireland,T20I,10,157,176.0,9,60,6.73,19.56,38.22
Fahima Khatun,Malaysia,T20I,3,42,26.0,3,29,3.71,8.67,69.05
Fahima Khatun,Namibia,T20I,1,23,12.0,3,14,3.13,4.0,60.87
Fahima Khatun,Nepal,T20I,1,24,8.0,1,17,2.0,8.0,70.83
Fahima Khatun,Netherlands,T20I,2,24,17.0,3,18,4.25,5.67,75.0
Fahima Khatun,New Zealand,ODI,1,54,37.0,1,25,4.11,37.0,46.3
Fahima Khatun,New Zealand,T20I,3,48,62.0,2,15,7.75,31.0,31.25
Fahima Khatun,Pakistan,ODI,7,312,214.0,10,172,4.12,21.4,55.13
Fahima Khatun,Pakistan,T20I,6,102,96.0,4,32,5.65,24.0,31.37
Fahima Khatun,Papua New Guinea,T20I,3,43,27.0,3,23,3.77,9.0,53.49
Fahima Khatun,Scotland,ODI,1,48,46.0,0,17,5.75,46.0,35.42
Fahima Khatun,Scotland,T20I,5,72,74.0,4,30,6.17,18.5,41.67
Fahima Khatun,South Africa,ODI,7,314,252.0,7,152,4.82,36.0,48.41
Fahima Khatun,South Africa,T20I,7,114,117.0,3,41,6.16,39.0,35.96
Fahima Khatun,Sri Lanka,ODI,3,126,101.0,2,58,4.81,50.5,46.03
Fahima Khatun,Sri Lanka,T20I,8,138,139.0,7,52,6.04,19.86,37.68
Fahima Khatun,Thailand,ODI,1,53,21.0,5,37,2.38,4.2,69.81
Fahima Khatun,Thailand,T20I,3,54,34.0,2,32,3.78,17.0,59.26
Fahima Khatun,United Arab Emirates,T20I,1,24,8.0,4,17,2.0,2.0,70.83
Fahima Khatun,United States of America,T20I,1,12,7.0,0,9,3.5,7.0,75.0
Fahima Khatun,West Indies,ODI,4,144,81.0,3,87,3.38,27.0,60.42
Fahima Khatun,West Indies,T20I,7,150,166.0,9,64,6.64,18.44,42.67
Faisal Akram,Hyderabad Kingsmen,PSL,1,20,20.0,0,4,6.0,20.0,20.0
Faisal Akram,Islamabad United,PSL,1,24,41.0,2,10,10.25,20.5,41.67
Faisal Akram,Karachi Kings,PSL,1,6,16.0,0,1,16.0,16.0,16.67
Faisal Akram,Lahore Qalandars,PSL,2,36,56.0,3,12,9.33,18.67,33.33
Faisal Akram,Peshawar Zalmi,PSL,2,36,50.0,0,9,8.33,50.0,25.0
Faisal Akram,Quetta Gladiators,PSL,1,18,31.0,0,3,10.33,31.0,16.67
Faisal Akram,Rawalpindiz,PSL,1,24,31.0,4,9,7.75,7.75,37.5
Faisal Akram,Sri Lanka,ODI,1,60,42.0,2,29,4.2,21.0,48.33
Faisal Akram,Zimbabwe,ODI,3,117,80.0,5,68,4.1,16.0,58.12
Faisal Hossain,England,ODI,1,37,26.0,0,15,4.22,26.0,40.54
Faisal Hossain,Ireland,ODI,1,36,27.0,1,17,4.5,27.0,47.22
Faisal Khan,Bahrain,T20I,4,30,53.0,0,8,10.6,53.0,26.67
Faisal Khan,Canada,T20I,1,6,12.0,0,2,12.0,12.0,33.33
Faisal Khan,Kuwait,T20I,1,12,12.0,1,5,6.0,12.0,41.67
Faisal Khan,Maldives,T20I,2,18,32.0,2,6,10.67,16.0,33.33
Faisal Khan,Thailand,T20I,1,6,10.0,0,2,10.0,10.0,33.33
Faisal Khan,United Arab Emirates,T20I,1,24,38.0,1,10,9.5,38.0,41.67
Faisal Raza,France,T20I,1,6,6.0,0,1,6.0,6.0,16.67
Faisal Raza,Portugal,T20I,2,18,33.0,1,6,11.0,33.0,33.33
Faizal Salehji,Costa Rica,T20I,1,12,15.0,0,5,7.5,15.0,41.67
Faizalmahmed Patel,Lesotho,T20I,1,12,18.0,1,7,9.0,18.0,58.33
Faizalmahmed Patel,Mozambique,T20I,1,6,12.0,0,1,12.0,12.0,16.67
Fakhar Zaman,England,ODI,1,24,23.0,0,11,5.75,23.0,45.83
Fakhar Zaman,Hong Kong,ODI,1,3,0.0,0,3,0.0,0.0,100.0
Fakhar Zaman,India,ODI,2,60,50.0,0,29,5.0,50.0,48.33
Fakhar Zaman,Islamabad United,PSL,2,24,31.0,1,9,7.75,31.0,37.5
Fakhar Zaman,Karachi Kings,PSL,2,12,17.0,1,4,8.5,17.0,33.33
Fakhar Zaman,New Zealand,ODI,1,18,19.0,1,5,6.33,19.0,27.78
Fakhar Zaman,Peshawar Zalmi,PSL,2,12,3.0,0,9,1.5,3.0,75.0
Fakhar Zaman,Quetta Gladiators,PSL,1,12,7.0,1,5,3.5,7.0,41.67
Fakhar Zaman,South Africa,ODI,1,12,8.0,0,7,4.0,8.0,58.33
Fakhar Zaman,South Africa,T20I,1,6,12.0,0,2,12.0,12.0,33.33
Fakhar Zaman,Zimbabwe,ODI,1,18,11.0,0,12,3.67,11.0,66.67
Fakhrul Mohon,Belgium,T20I,1,18,15.0,1,9,5.0,15.0,50.0
Fakhrul Mohon,Denmark,T20I,1,7,16.0,0,4,13.71,16.0,57.14
Fakhrul Mohon,Gibraltar,T20I,1,18,25.0,1,5,8.33,25.0,27.78
Fakhrul Mohon,Malta,T20I,1,19,36.0,0,4,11.37,36.0,21.05
Fakhrul Mohon,Spain,T20I,2,42,37.0,1,22,5.29,37.0,52.38
Fanyan Mughal,Belgium,T20I,2,37,48.0,2,18,7.78,24.0,48.65
Fanyan Mughal,France,T20I,6,132,153.0,7,65,6.95,21.86,49.24
Fanyan Mughal,Gibraltar,T20I,3,48,42.0,2,23,5.25,21.0,47.92
Fanyan Mughal,Luxembourg,T20I,2,32,28.0,0,19,5.25,28.0,59.38
Fanyan Mughal,Portugal,T20I,3,55,75.0,3,24,8.18,25.0,43.64
Fanyan Mughal,Romania,T20I,6,116,166.0,10,49,8.59,16.6,42.24
